1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 1 0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 7 9 0 0 1 > 1
1 1 1 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 -11 11 0 0 1 > 1
0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 0 0 0 1 0 25 -45 0 0 1 > 0
1 1 1 0 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 0 1 1 1 0 1 0 0 1 1 0 30 27 0 0 1 > 1
1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 0 0 0 74 -24 0 0 1 > 0
1 1 1 1 0 0 1 1 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 -65 -51 0 1 1 > 0
1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 1 0 0 29 31 0 1 2 > 1
1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 0 0 40 18 0 0 1 > 0
1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 0 1 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0 0 0 31 10 0 1 1 > 0
1 1 1 1 1 1 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 0 1 1 1 0 0 0 1 1 0 -20 1 0 0 2 > 0
1 1 1 1 0 0 1 0 1 1 1 1 1 0 1 1 1 0 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0 1 0 0 27 4 0 1 1 > 1
1 1 0 0 0 0 0 1 1 0 1 1 1 0 1 1 0 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 0 0 0 1 14 20 0 0 2 > 1
1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 19 1 0 0 2 > 0
1 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 0 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0 1 0 -8 -13 0 0 1 > 1
1 0 1 1 0 0 1 0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 1 1 1 1 1 0 1 1 0 -21 7 0 0 1 > 0
1 1 1 0 1 0 1 0 1 0 1 0 1 1 1 0 0 0 1 0 0 1 0 1 0 1 1 1 0 1 1 0 0 1 0 0 -10 30 0 1 3 > 1
1 1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 23 -5 0 0 1 > 0
1 1 1 1 0 0 1 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 0 37 -18 0 0 1 > 1
0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 0 0 1 1 1 1 1 1 0 1 0 1 0 0 28 -20 1 0 2 > 1
1 0 1 1 0 0 1 0 1 1 1 1 1 0 1 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0 0 1 0 0 40 -46 0 0 1 > 0
1 1 1 1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 0 63 23 0 0 1 > 0
1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 1 1 17 -17 0 0 1 > 0
0 1 0 1 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 -49 62 0 0 1 > 0
1 1 1 0 0 0 1 0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 0 1 1 1 1 0 0 0 0 -27 16 0 0 1 > 1
1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 48 -65 0 0 2 > 1
0 0 1 1 0 0 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 1 0 1 0 0 -14 93 0 0 1 > 0
1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 -4 -5 1 0 3 > 1
1 1 1 1 0 0 1 1 0 1 1 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0 0 -4 75 0 0 1 > 0
1 1 0 1 1 0 1 1 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0 -46 8 0 0 2 > 0
1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 9 -13 1 0 3 > 1
1 1 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0 1 1 0 37 90 0 0 1 > 0
1 1 0 1 0 0 1 0 0 1 1 0 1 1 1 1 1 0 1 0 0 1 0 1 1 1 0 1 0 0 0 0 1 1 1 0 7 -7 1 0 4 > 1
1 0 1 1 0 0 1 1 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0 1 -62 -6 0 0 1 > 0
1 1 0 1 0 0 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 0 1 0 0 -64 53 0 0 1 > 1
0 0 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 69 13 0 0 2 > 0
1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 0 1 0 1 0 1 0 0 0 0 1 0 0 16 15 0 0 2 > 0
1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1 0 0 0 0 1 1 0 63 -18 0 0 1 > 0
1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 0 0 16 -11 0 0 3 > 1
1 1 1 1 0 0 1 1 0 1 0 0 1 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 -13 -2 1 0 1 > 1
1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0 0 0 1 0 6 6 0 0 1 > 1
1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1 1 1 1 0 0 0 1 0 1 0 0 -15 18 0 0 1 > 1
1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 1 0 1 0 1 0 0 1 0 0 72 38 0 0 2 > 0
1 0 1 0 1 0 1 1 1 0 0 1 0 1 1 1 0 0 1 1 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 0 18 -21 0 1 3 > 1
1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1 0 0 1 0 1 1 1 1 1 0 0 1 1 0 1 -78 39 0 1 2 > 0
0 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 1 1 1 1 1 1 1 0 0 0 1 0 0 22 -21 1 0 1 > 1
1 0 1 1 0 0 1 1 0 0 1 1 1 1 1 0 0 0 1 0 0 1 0 1 1 1 1 0 0 1 1 0 0 0 0 0 18 13 0 1 1 > 1
1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 0 0 0 1 0 1 0 1 0 0 0 1 1 1 1 1 1 0 1 1 0 18 1 1 0 3 > 1
1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 1 12 0 1 0 4 > 1
1 1 1 1 0 0 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 0 1 1 1 0 0 1 0 1 33 -2 0 0 1 > 1
1 1 1 0 0 0 1 1 1 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 1 0 1 0 1 0 0 1 1 0 59 13 0 0 1 > 0
1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 0 0 1 0 0 -9 76 0 0 2 > 0
1 1 0 1 0 0 1 1 1 1 0 0 1 1 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 1 1 0 0 1 0 1 6 -2 0 0 3 > 1
1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 -44 -46 0 0 3 > 0
1 1 1 1 1 0 1 1 0 1 0 1 1 1 0 0 0 0 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 1 0 -2 -6 1 0 1 > 1
0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 1 0 1 2 -4 0 0 2 > 1
1 1 1 1 0 0 1 0 0 0 1 1 1 1 1 0 0 0 0 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 0 0 34 -90 0 0 2 > 0
1 1 1 1 0 0 1 0 1 0 0 0 1 1 0 1 1 0 0 0 1 1 0 1 1 1 1 1 0 0 0 0 0 0 0 0 114 -67 0 0 1 > 0
0 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 0 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 0 1 1 0 1 2 0 0 2 > 1
